screen_name,created_at,text,retweet_count,favorite_count,in_reply_to_screen_name,retweeted_status_screen_name,user_description,source,lang,id
seattletimes,2020-04-02T08:19:30Z,"A growing number of gray-area businesses deemed essential are operating under Gov. Jay Inslee's stay-at-home order. The lack of safety procedures has raised concerns among workers, clients and others who fear exposure to the novel coronavirus. https://t.co/PoRL0GtnIt",2,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245626900036251649
seattletimes,2020-04-02T08:05:32Z,"A growing number of gray-area businesses deemed essential are operating under Gov. Jay Inslee's stay-at-home order. The lack of safety procedures has raised concerns among workers, clients and others who fear exposure to the novel coronavirus. https://t.co/KClcfvNbcK",5,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245623385062666242
seattletimes,2020-04-02T07:52:11Z,"Snohomish County prosecutors charged a 40-year-old Everett man with second-degree murder and evidence tampering, accusing him of killing his landlord on Saturday, then removing his body and other evidence from the scene. https://t.co/DPnIsXvArC",8,14,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245620026196946945
seattletimes,2020-04-02T07:38:11Z,"A train engineer intentionally drove a speeding locomotive off a track at the Port of Los Angeles because he was suspicious about the presence of a Navy hospital ship docked there amid the coronavirus crisis, federal prosecutors said. https://t.co/xKoZnCMkkK",20,27,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245616503551975425
seattletimes,2020-04-02T07:25:12Z,"A California company falsely claimed cargo planes were ready to ship millions of blood tests that could detect the new coronavirus in just two minutes. The FDA confirmed Wednesday, however, that it has not authorized any such test. https://t.co/3jM9PeLrGb",20,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245613236998692864
seattletimes,2020-04-02T07:12:56Z,"3.7 million background checks were done in March — the most for a single month since the system began in 1998, according to figures from the FBI. The spike is fueled by a run on guns from Americans panicked about their safety during the coronavirus crisis. https://t.co/N7zqwbByr4",13,16,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245610150288736256
seattletimes,2020-04-02T07:00:37Z,"The taste is vile. The drink is Malört. In some scenes, it's considered a rite of passage. https://t.co/1YmeDmqAlA",1,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245607050517700609
seattletimes,2020-04-02T06:37:18Z,"For the tens of thousands of newly jobless residents wondering how to pay April's rent or cover other expenses, this week brought a mix of good and bad news about state unemployment benefits. https://t.co/09kX06xxcr",12,14,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245601181885321216
seattletimes,2020-04-02T05:57:14Z,"On top of all the other difficulties artists are facing these days, some have made another unpleasant discovery. Money they’d already earned, from performances that had already happened, was disappearing from their bank accounts. https://t.co/Cxc2GOKT9m",11,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245591096966574091
seattletimes,2020-04-02T05:35:48Z,"Ellis Marsalis, jazz pianist, teacher and patriarch of a New Orleans musical family that includes famed musician sons Wynton and Branford, has died. He was 85.  https://t.co/mk0MeLy0wW",22,73,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245585705633374210
seattletimes,2020-04-02T05:12:28Z,"A 50-year-old man was killed in a hit-and-run crash that occurred in Seattle’s Bitter Lake neighborhood Wednesday night. Traffic is now blocked in all directions, and police urged people to avoid the area if possible.

 https://t.co/D5LfPvEj81",3,2,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245579834354327552
seattletimes,2020-04-02T05:00:44Z,Seattle officials have booked an entire downtown hotel for three months to house first responders and other essential city employees who've been exposed to the novel coronavirus and can't isolate or quarantine at home. https://t.co/05vSkglbYi,170,774,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245576879664295938
seattletimes,2020-04-02T04:36:58Z,"Seattle City Councilmembers Kshama Sawant and Tammy Morales say the money raised under their proposed big business tax would allow the city to send $500 each month for four months to 100,000 households. https://t.co/5aZ38lvyUC",22,98,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245570898981040133
seattletimes,2020-04-02T04:14:17Z,"The federal Bureau of Prisons is locking all its 146,000 inmates in their cells for the next two weeks in an unparalleled effort to slow the spread of the coronavirus. https://t.co/nc4hvVYvtD",15,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245565188323098636
seattletimes,2020-04-02T04:00:33Z,"The taste is vile. The drink is Malört. In some scenes, it's considered a rite of passage. https://t.co/HOTxvjb3qw",1,18,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245561735408422913
seattletimes,2020-04-02T03:46:07Z,"Ellis Marsalis, jazz pianist, teacher and patriarch of a New Orleans musical family that includes famed musician sons Wynton and Branford, has died. He was 85. https://t.co/xk33SGbEvM",17,34,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245558101069135872
seattletimes,2020-04-02T03:32:22Z,"This housebound time has seen an uptick in people wanting to put wills and end-of-life plans in order, and to make arrangements for who can pay bills if they become incapacitated by COVID-19. Here's a look at the decisions that need to be made. https://t.co/nOINwVFAgT",8,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245554640927838209
seattletimes,2020-04-02T03:18:24Z,"Snohomish County prosecutors charged a 40-year-old Everett man with second-degree murder and evidence tampering, accusing him of killing his landlord on Saturday, then removing his body and other evidence from the scene. https://t.co/LuUvz1pex0",9,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245551125501218817
seattletimes,2020-04-02T03:07:10Z,"The Army field hospital at CenturyLink Field, which will include intensive care beds, surgical services, a pharmacy, laboratory and radiological unit, is expected to be up and running within days. https://t.co/cRb7pTGltT",47,101,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245548300092289024
seattletimes,2020-04-02T02:57:24Z,"Community Transit, where a driver who had tested positive for COVID-19 died last week, has ordered more masks and gloves for drivers, the agency said Wednesday night.

Follow our live coronavirus updates: https://t.co/wVlayVlpxG",10,18,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245545841689079810
seattletimes,2020-04-02T02:50:31Z,"A growing number of gray-area businesses deemed essential are operating under Gov. Jay Inslee's stay-at-home order. The lack of safety procedures has raised concerns among workers, clients and others who fear exposure to the novel coronavirus. https://t.co/d5DxVRdXbU",8,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245544108703260672
seattletimes,2020-04-02T02:43:36Z,"President Jair Bolsonaro of Brazil, who has called the coronavirus a “measly cold,” is the sole major world leader continuing to question the merits of lockdown measures to fight the pandemic. https://t.co/S7RBZwB10n",15,29,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245542370822836225
seattletimes,2020-04-02T02:30:21Z,Tenants at all of the Port of Seattle’s properties — from the largest airport concessionaire to the roughly 500 people living on their boats in places like Shilshole Bay Marina — have four months to breathe easier about rent payments.  https://t.co/WWvmUEo3DF,29,81,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245539032605622273
seattletimes,2020-04-02T02:17:43Z,"The CDC is considering altering guidelines that advise healthy civilians against wearing face masks. For those interested in making and wearing a nonmedical mask, the choice can be overwhelming. Which template should we follow? https://t.co/AZGsC8IHaj",11,22,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245535855294504962
seattletimes,2020-04-02T02:04:11Z,"Nearly 3,000 sailors aboard a U.S. aircraft carrier where the coronavirus has spread will be taken off the ship by Friday, Navy officials said Wednesday as they struggle to quarantine crew members. https://t.co/HF0qk90gRU",18,24,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245532451402850311
seattletimes,2020-04-02T01:57:43Z,"The Washington State Department of Health confirmed 5,984 cases and 247 deaths from COVID-19 Wednesday evening, marking the first time in several days that it's updated its numbers.

Follow our live coronavirus updates: https://t.co/yZCjSayKcG",9,19,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245530820506529795
seattletimes,2020-04-02T01:51:00Z,"Mortgage servicers, which collect homeowners monthly loan payments, say they have already begun to see an uptick in borrowers seeking help and could quickly become swamped. https://t.co/5j1DvU7naB",6,6,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245529130134839297
seattletimes,2020-04-02T01:39:08Z,"Pacific Northwest Ballet, after canceling two programs and closing both branches of its school due to the coronavirus pandemic, stands to lose approximately $3 million through the end of April. https://t.co/FJY6vXfxql",9,22,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245526145929445378
seattletimes,2020-04-02T01:25:55Z,"An Oregon veteran who turns 104 today could be one of the oldest people in the world to survive the new coronavirus.
https://t.co/Yp6NspQxgB",16,52,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245522819364069376
seattletimes,2020-04-02T01:13:22Z,"Emmy and Grammy-winning musician and songwriter Adam Schlesinger, known for his work with his band Fountains of Wayne and on the TV show “Crazy Ex-Girlfriend,” died after contracting COVID-19. https://t.co/rNpyNxUmiW",6,16,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245519659765506049
seattletimes,2020-04-02T01:00:36Z,Gas sales nationwide are plummeting as coronavirus hits hard — yet Seattle-area pump prices aren't dropping much. Why? It has to do with a bit of psychology amid the upheaval that stations are seeing. https://t.co/hkUeyPiuot,5,4,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245516448145039363
seattletimes,2020-04-02T00:46:44Z,These cows clearly did not get the memo about social distancing. https://t.co/1MmbNKqhgC,17,83,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245512959050293257
seattletimes,2020-04-02T00:31:35Z,"Unions and lawmakers are calling on Amazon to change its warehouse policies and practices in response to the coronavirus outbreak. An unknown number of Amazon employees in the company’s fulfillment and delivery network have fallen ill with COVID-19.
https://t.co/1IF0wCsGYs",24,25,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245509144213426177
seattletimes,2020-04-02T00:28:37Z,"The FBI has issued a warning to the public about the ""hijacking"" of online classrooms and teleconferences after it received reports of conferences being disrupted by pornographic images and people shouting racist language. Here's how to avoid a Zoom bomb. https://t.co/0Gxe4K2UWK",17,23,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245508400001306626
seattletimes,2020-04-02T00:05:50Z,"Late last year, scientists in Germany sprang into action to develop a test for the virus that was causing an unusual respiratory disease in central China. That quick work stands in stark contrast to delays and missteps in other countries. https://t.co/bYMxeyl9GF",28,63,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245502664072400896
seattletimes,2020-04-01T23:52:05Z,"Not sure how you’re going to make rent this month? 

First, know you’re not alone.
 
And second, we've put together some steps to help. 
https://t.co/ujtxHy0yhk",17,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245499207164874754
seattletimes,2020-04-01T23:39:43Z,"The coronavirus pandemic is an unprecedented time for therapists, too, as they and their clients experience something never seen in most people’s lifetimes. As one Seattle-area therapist said, providers “don’t get training in Pandemic 101.” https://t.co/88gwdaTNAW",3,13,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245496091585454081
seattletimes,2020-04-01T23:24:47Z,Backyard gardens have become a getaway for the mind in chaotic times. https://t.co/XV4Bt6MCHE,10,37,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245492337217863680
seattletimes,2020-04-01T23:06:57Z,"A Bellevue dentist is accused of dousing boxes of medical supplies, including gowns and masks, with an accelerant and setting them on fire inside his office at the Bellgrove Medical Park. https://t.co/aP9UVsABzV",23,13,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245487848104624128
seattletimes,2020-04-01T22:44:00Z,"Orcas Island artist Brook Meinhardt is making new art kits each week to give to local kids, and the demand keeps getting bigger. (via @shansonSeaTimes)
https://t.co/tsT1pm2Bim",5,19,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245482072896135175
seattletimes,2020-04-01T22:29:17Z,"• Seattle indefinitely extends suspension of 72-hour parking rule
• Washington state buys a former nursing home in Central District
• Pandemic prompts extended enrollment time for state health insurance marketplace

Follow our live coronavirus updates: https://t.co/T7dhQX2CKw",17,27,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245478367140470785
seattletimes,2020-04-01T22:13:02Z,"The Park Service has closed more than 100 sites to protect against spreading the coronavirus, including some of its most popular landmarks. But more than 300 sites remain open, and the government has waived entrance fees. https://t.co/GZVM0C1qbZ",5,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245474277635362816
seattletimes,2020-04-01T21:58:15Z,"Now that you've made pandemic grocery shopping part of your routine, here's how to take care of yourself — physically and mentally — while you're home. https://t.co/8JTQszE3WP",8,9,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245470556654370816
seattletimes,2020-04-01T21:42:45Z,"WATCH LIVE: While health officials acknowledge that social distancing measures have helped slow the spread of the coronavirus in Washington, Gov. Jay Inslee said Wednesday that it’s likely he’ll extend his stay-at-home order for at least the next 30 days. https://t.co/CnF4wTPwls",25,45,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245466658476523520
seattletimes,2020-04-01T21:30:10Z,"WATCH LIVE: Gov. Jay Inslee is now calling on businesspeople, skilled workers and community leaders to focus their energies on manufacturing personal protective equipment that medical professionals desperately need during the coronavirus outbreak. https://t.co/qKgopgzv4p",25,64,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245463492880187394
seattletimes,2020-04-01T21:29:34Z,"At least 90 senior care facilities in Washington had confirmed coronavirus outbreaks as of Tuesday, according to a Seattle Times analysis. But without widespread testing, they have been unable to see to the spread of the virus within their walls. https://t.co/mq2i94CuOz",21,24,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245463342065614856
seattletimes,2020-04-01T21:14:25Z,"With bans on social gatherings and everyone ordered to stay at home, people have had to get creative to find ways to maintain their ties with neighbors and friends while staying socially distant. https://t.co/dljgqwzHfx",1,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245459528742772738
seattletimes,2020-04-01T20:57:54Z,Census Day — the date used to determine where a person lives for the once-a-decade count — arrived today with a nation almost paralyzed by the spread of the novel coronavirus. But census officials vowed the job would be completed by its year-end deadline. https://t.co/krH2IYZNsa,5,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245455370664980486
seattletimes,2020-04-01T20:44:06Z,"President Donald Trump asserted Wednesday, without citing specific evidence, that Iran or an Iran-backed militia is planning a “sneak attack” on U.S. troops or assets in Iraq and warned that Iran would “pay a very heavy price” if it were carried out.

 https://t.co/7zFUSVBtcv",6,12,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245451899094138880
seattletimes,2020-04-01T20:29:31Z,"Here are this week's highlights on Video on Demand, Netflix, Amazon Prime, Hulu and other services. https://t.co/jzbGrCJhh6",2,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245448229526929410
seattletimes,2020-04-01T20:15:54Z,"NEW: Gov. Jay Inslee’s emergency stay-home order didn’t deem firearms dealers essential. But that isn’t stopping the owner of Lynnwood Gun from keeping the doors open. (via @OlympiaJoe)
https://t.co/xfSB5nZNJb",18,28,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245444800104607744
seattletimes,2020-04-01T20:09:30Z,"Since vehicle interiors are essentially small contained spaces, it is important to take steps to reduce the risk of contracting the virus while driving or riding inside.  https://t.co/mPCbbHVAdo",19,30,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245443188606865408
seattletimes,2020-04-01T19:53:04Z,Check our updating list for some of the Seattle restaurants offering takeout and/or delivery options. https://t.co/3hgRniLy3p,12,13,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245439056126849030
seattletimes,2020-04-01T19:39:12Z,"A man was fatally shot and a second man was pistol-whipped in Auburn Tuesday night during an apparent robbery, according to Auburn police.
https://t.co/yNyZqSrhQ3",3,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245435565400633344
seattletimes,2020-04-01T19:21:28Z,"• Pacific Northwest Ballet furloughs dancers, musicians and staff
• 104-year-old Oregon veteran survives coronavirus
• Protective gear in national stockpile is nearly depleted, DHS officials say

Follow our live coronavirus updates: https://t.co/hPLyGbrYbW",5,28,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245431100945633287
seattletimes,2020-04-01T19:10:20Z,"National Book Award finalist Emily St. John Mandel returns with a brilliant new novel, ""The Glass Hotel.""  https://t.co/SniLPoDb5n",1,3,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245428300299853824
seattletimes,2020-04-01T18:56:25Z,"Amid the physical isolation of a socially distancing Seattle, community-funded radio station @kexp continues to provide music and connection, and has been deluged by messages from listeners eager to share their stories and offer words of encouragement. https://t.co/5fyBD5UGNz",14,48,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245424797665943553
seattletimes,2020-04-01T18:42:43Z,"Two DHS officials said the emergency stockpile of respirator masks, gloves and other medical supplies kept in the Department of Health and Human Service's Strategic National Stockpile is nearly gone, despite the White House saying there is availability. https://t.co/CtHlZRyZWB",32,40,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245421351667666944
seattletimes,2020-04-01T18:25:09Z,The pandemic has struck close to home for a few current and former Seahawks as agent Buddy Baker shared that both his parents died of the coronavirus. https://t.co/8aqO7iRUFi,8,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245416931336826880
seattletimes,2020-04-01T18:05:22Z,"Although ridership has cratered and bus and light-rail service has cut back, transit remains a vital lifeline for those who lack access to a car but still must get around. https://t.co/K5MsFVMGkf",2,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245411950684786694
seattletimes,2020-04-01T17:50:58Z,Every week we'll bring you five new ideas for activities you can do with kids while at home. https://t.co/Ez5L0gt9FQ,6,10,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245408325690429442
seattletimes,2020-04-01T17:35:33Z,"After one season at UW, Isaiah Stewart is heading to the NBA. https://t.co/Dh957q1MZV",1,5,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245404447955697666
seattletimes,2020-04-01T17:20:21Z,"All cruise ships must remain at sea ""indefinitely,"" the Coast Guard has ordered. Thousands of passengers are aboard, many of them ill. https://t.co/vfG690RxAd",79,96,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245400621836107776
seattletimes,2020-04-01T17:06:44Z,"Even as he warns of a grim few weeks ahead with tens of thousands of Americans likely killed by the new coronavirus, President Donald Trump is resisting issuing a national stay-at-home order to stem the spread of the disease. https://t.co/fftR64XPaX",5,11,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245397197023318016
seattletimes,2020-04-01T17:03:33Z,"NEW: Gov. Jay Inslee has updated the list of businesses considered essential under Washington’s emergency stay-home order. (via @OlympiaJoe)
https://t.co/WiHB5KI4nB",11,17,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245396396590731264
seattletimes,2020-04-01T16:53:32Z,"Here's a recipe for a simple and easy roast chicken, plus a few extra ideas for what to make with the leftovers from @BJeanClement https://t.co/IclAKNUbcx",1,2,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245393874979360770
seattletimes,2020-04-01T16:40:31Z,RT @evanbush: An update announced this morning: @UWMedicine will now let its employees wear masks. Health system had discouraged or disallowed employees from wearing masks when not interacting with patients suspected of infection with Covid-19. https://t.co/5qvpurhVLM,10,0,,evanbush,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1245390598724435968
seattletimes,2020-04-01T16:40:01Z,"A tractor-trailer hauling toilet paper crashed and caught fire near Dallas early Wednesday, spilling the hot commodity all over an interstate.. https://t.co/JnzSJ4gQJI",20,44,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245390471331020802
seattletimes,2020-04-01T16:14:27Z,"T-Mobile today completed its $26.5 billion acquisition of Sprint, a yearslong saga that included a stare-down with U.S. antitrust officials, a court battle with state attorneys general, and a pandemic that has brought the nation to a near-standstill. https://t.co/iKUIqGsAlQ",7,16,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245384038736691200
seattletimes,2020-04-01T15:58:00Z,"@pnwscienceclass Thank you for letting us know. This story should have unlimited access. We have now updated the settings, correcting for the unintentional error.",0,0,pnwscienceclass,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1245379898748751877
seattletimes,2020-04-01T15:57:25Z,"@willandobi_ Thank you for the message! We have been allowing unlimited access to critical coronavirus stories and resources, including this one, since Feb. 29. We are continuously looking at which stories would best serve this role and are making sure people can access them.",0,0,willandobi_,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",TweetDeck,en,1245379749704159234
seattletimes,2020-04-01T15:51:29Z,"For the first time since World War II, the oldest Grand Slam tennis tournament won't be played. https://t.co/r71f8wrdpz",2,7,,,"Local news, sports, business, politics, entertainment, travel, restaurants and opinion for Seattle and the Pacific Northwest. Subscribe here: https://t.co/sm48xeS8Ko",Echobox,en,1245378259371655168
